Review File,TT_code,Title,Female Total,Male Total,Either Total,Female Positive Agency,Female Negative Agency,Male Positive Agency,Male Negative Agency,Either Positive Agency,Either Negative Agency,Female Power,Male Power,Either Power
./aclImdb/test/neg/1106_1.txt,tt0470000,Wicked Little Things,1,0,0,1,0,0,0,0,0,1,0,0
./aclImdb/test/neg/2213_2.txt,tt0074157,At the Earth's Core,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/6884_1.txt,tt0168006,Title Not Found,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3235_1.txt,tt0096425,Watchers,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1143_1.txt,tt0367623,Christmas Vacation 2: Cousin Eddie's Island Adventure,0,0,2,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/708_3.txt,tt0042210,Utopia,0,1,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/11464_3.txt,tt0970452,Solomon Kane,0,1,0,0,0,0,1,0,0,0,1,0
./aclImdb/test/neg/530_2.txt,tt0106639,Cyborg 2: Glass Shadow,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9296_1.txt,tt0796375,You Kill Me,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/324_3.txt,tt0113449,Jack-O,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5911_3.txt,tt0097481,Harlem Nights,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12279_4.txt,tt0087556,Killpoint,0,1,0,0,0,0,1,0,0,0,0,0
./aclImdb/test/neg/4856_4.txt,tt0244504,Me You Them,1,0,3,1,0,0,0,0,1,0,0,0
./aclImdb/test/neg/12165_1.txt,tt0101206,Golden Years,0,0,2,0,0,0,0,0,1,0,0,1
./aclImdb/test/neg/9647_1.txt,tt0249241,Werckmeister Harmonies,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11499_3.txt,tt0424176,Icon,0,1,0,0,0,1,0,0,0,0,0,0
./aclImdb/test/neg/6326_4.txt,tt0225609,Title Not Found,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/588_2.txt,tt0062622,2001: A Space Odyssey,0,0,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/3191_4.txt,tt0203755,One Night at McCool's,4,1,0,3,1,1,0,0,0,4,1,0
./aclImdb/test/neg/8459_3.txt,tt0088249,Terror in the Aisles,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9602_1.txt,tt0145495,Storm Trooper,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5309_1.txt,tt0377471,Be Cool,0,1,3,0,0,0,0,1,2,0,0,2
./aclImdb/test/neg/11687_1.txt,tt0382721,The Fallen,0,0,2,0,0,0,0,2,0,0,0,1
./aclImdb/test/neg/8602_1.txt,tt0368259,Sex Lives of the Potato Men,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11256_1.txt,tt0910905,In the Electric Mist,0,2,2,0,0,1,0,1,0,0,0,0
./aclImdb/test/neg/226_4.txt,tt0089160,Fool for Love,0,3,0,0,0,1,1,0,0,0,2,0
./aclImdb/test/neg/4117_3.txt,tt0318081,A Sound of Thunder,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3407_3.txt,tt0068416,What Have You Done to Solange?,0,0,1,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4954_3.txt,tt0816539,Jack Brooks: Monster Slayer,0,0,2,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/2540_4.txt,tt0027697,Great Guy,0,2,0,0,0,2,0,0,0,0,1,0
./aclImdb/test/neg/11909_4.txt,tt0340958,Title Not Found,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5813_4.txt,tt0031466,I Take This Woman,1,1,1,0,0,1,0,1,0,0,0,1
./aclImdb/test/neg/68_1.txt,tt0220173,Title Not Found,1,0,0,1,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12087_3.txt,tt0120687,The Governess,8,0,2,6,2,0,0,1,1,5,0,1
./aclImdb/test/neg/2977_1.txt,tt0805613,Shoppen,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5738_4.txt,tt0069248,Redneck,0,2,2,0,0,0,1,1,1,0,1,2
./aclImdb/test/neg/652_1.txt,tt0171580,Nurse Betty,0,3,1,0,0,1,2,1,0,0,1,0
./aclImdb/test/neg/1019_3.txt,tt0166811,Southern Cross,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9109_2.txt,tt0121974,Airborne,0,0,4,0,0,0,0,2,2,0,0,2
./aclImdb/test/neg/2228_4.txt,tt0022430,The Star Witness,0,1,2,0,0,0,0,2,0,0,0,2
./aclImdb/test/neg/8929_1.txt,tt0431114,Today You Die,0,3,0,0,0,3,0,0,0,0,2,0
./aclImdb/test/neg/7383_1.txt,tt0144557,Puddle Cruiser,0,0,2,0,0,0,0,2,0,0,0,1
./aclImdb/test/neg/283_1.txt,tt0349903,Ocean's Twelve,0,2,0,0,0,0,0,0,0,0,1,0
./aclImdb/test/neg/2951_2.txt,tt0248169,Manna from Heaven,3,1,0,3,0,0,0,0,0,1,0,0
./aclImdb/test/neg/5402_2.txt,tt0372832,Skeleton Man,0,0,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/6899_4.txt,tt0414853,Barnyard,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/9233_4.txt,tt0205725,"Farewell, Home Sweet Home",0,2,0,0,0,2,0,0,0,0,0,0
./aclImdb/test/neg/2112_2.txt,tt0462097,Eleventh Hour,0,0,1,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/6717_1.txt,tt0312700,The Foreigner,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/12185_4.txt,tt0092585,Assassination,1,5,0,1,0,2,2,0,0,1,4,0
./aclImdb/test/neg/8331_3.txt,tt0401623,Magnificent Desolation: Walking on the Moon 3D,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2157_2.txt,tt0473043,Hell to Pay,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9276_4.txt,tt0071613,Holiday on the Buses,5,6,3,2,0,3,0,1,0,1,4,1
./aclImdb/test/neg/1242_1.txt,tt0757124,Talkshow with Spike Feresten,0,6,2,0,0,4,0,2,0,0,0,0
./aclImdb/test/neg/6752_1.txt,tt0806073,Flogging Margaret,1,2,1,0,1,1,0,1,0,1,0,1
./aclImdb/test/neg/164_2.txt,tt0819714,The Edge of Love,6,6,3,4,2,3,1,2,1,2,5,2
./aclImdb/test/neg/3661_1.txt,tt0478129,Dark Reality,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/6007_1.txt,tt0425200,Little Terrorist,0,1,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/4371_1.txt,tt0295369,Killjoy 2: Deliverance from Evil,0,4,1,0,0,0,0,1,0,0,4,1
./aclImdb/test/neg/1517_1.txt,tt0202382,Title Not Found,0,0,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/2647_2.txt,tt0105211,Radio Flyer,0,6,1,0,0,5,0,0,1,0,6,0
./aclImdb/test/neg/9566_4.txt,tt0121939,Title Not Found,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/5357_2.txt,tt0130159,Operation Delta Force 2: Mayday,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12244_4.txt,tt0790804,The Comebacks,0,2,1,0,0,1,1,1,0,0,2,1
./aclImdb/test/neg/11836_3.txt,tt0292634,Raptor,0,1,2,0,0,1,0,2,0,0,1,2
./aclImdb/test/neg/2296_2.txt,tt0116247,Evil Ed,0,0,3,0,0,0,0,1,1,0,0,2
./aclImdb/test/neg/1552_1.txt,tt0067439,Mon Oncle Antoine,0,0,1,0,0,0,0,0,1,0,0,1
./aclImdb/test/neg/11934_4.txt,tt0068897,The Magnificent Seven Ride!,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10030_3.txt,tt0086137,The Prey,0,0,2,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/11177_4.txt,tt0095952,Dial: Help,1,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5371_1.txt,tt0785036,Paranormal State,0,4,3,0,0,2,1,2,0,0,2,0
./aclImdb/test/neg/6827_2.txt,tt0119395,The Jackal,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/901_1.txt,tt0104922,Motorama,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2624_1.txt,tt0449588,Hunt for Justice,1,0,0,1,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7042_1.txt,tt0489486,"Good Boy, Bad Boy",0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5028_4.txt,tt0263181,Care,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7801_1.txt,tt0734663,The Mirror,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5334_1.txt,tt0100028,Linnea Quigley's Horror Workout,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10075_3.txt,tt0163025,Jurassic Park III,0,0,3,0,0,0,0,2,0,0,0,2
./aclImdb/test/neg/142_1.txt,tt0251094,Metal Mayhem,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/593_1.txt,tt0457342,Evil Behind You,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7493_1.txt,tt0492487,Small Town Gay Bar,0,6,1,0,0,5,1,1,0,0,4,1
./aclImdb/test/neg/8157_1.txt,tt0092812,Cyclone,5,0,2,3,1,0,0,1,1,3,0,0
./aclImdb/test/neg/8914_1.txt,tt0431114,Today You Die,0,5,1,0,0,4,1,1,0,0,4,0
./aclImdb/test/neg/3783_3.txt,tt0073393,The Milpitas Monster,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/3929_2.txt,tt0070158,Harry in Your Pocket,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11503_1.txt,tt0465342,"Naturally, Sadie",5,0,5,0,1,0,0,0,1,2,0,3
./aclImdb/test/neg/5419_1.txt,tt0109382,Dear Diary,0,0,1,0,0,0,0,0,1,0,0,0
./aclImdb/test/neg/8112_1.txt,tt0087050,Children of the Corn,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8951_1.txt,tt0192934,Title Not Found,3,1,3,2,1,0,1,3,0,2,1,3
./aclImdb/test/neg/7436_4.txt,tt0116823,Larger Than Life,0,3,2,0,0,1,1,2,0,0,1,1
./aclImdb/test/neg/5740_4.txt,tt0760186,Slayer,0,0,1,0,0,0,0,0,1,0,0,1
./aclImdb/test/neg/11546_1.txt,tt0065885,In Search of America,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9932_2.txt,tt0188055,Mercy,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/8134_2.txt,tt0341573,"Sex, Politics & Cocktails",0,1,1,0,0,1,0,1,0,0,1,1
./aclImdb/test/neg/4705_4.txt,tt0242423,"Dude, Where's My Car?",0,1,3,0,0,1,0,1,1,0,0,1
./aclImdb/test/neg/10503_1.txt,tt0472278,Vampire Assassin,0,2,2,0,0,1,1,0,2,0,2,1
./aclImdb/test/neg/11389_3.txt,tt0123003,Bruno,3,4,0,1,0,0,4,0,0,0,0,0
./aclImdb/test/neg/10991_1.txt,tt0162023,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5607_3.txt,tt0444672,Moving McAllister,0,2,1,0,0,2,0,0,1,0,2,1
./aclImdb/test/neg/10546_1.txt,tt0098503,The Toxic Avenger Part II,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/471_3.txt,tt0976022,Title Not Found,0,7,1,0,0,3,2,0,1,0,3,0
./aclImdb/test/neg/649_2.txt,tt0082507,Heartbeeps,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4070_1.txt,tt0385622,Crash Landing,0,2,1,0,0,1,0,1,0,0,0,1
./aclImdb/test/neg/4833_1.txt,tt0816657,Speed,0,2,0,0,0,1,1,0,0,0,2,0
./aclImdb/test/neg/6306_1.txt,tt0097457,Great Balls of Fire!,1,1,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/5850_2.txt,tt0250687,Rat Race,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/9622_4.txt,tt0366780,Mirrormask,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1653_1.txt,tt0306273,All About Me,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/8518_2.txt,tt0049034,Bundle of Joy,1,3,0,0,0,2,0,0,0,1,1,0
./aclImdb/test/neg/12145_4.txt,tt0043591,Gold Raiders,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3525_1.txt,tt0136735,Blood Cult,0,1,1,0,0,1,0,0,1,0,1,1
./aclImdb/test/neg/6792_1.txt,tt0106168,"Walker, Texas Ranger",0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/7320_2.txt,tt0224025,Wild Roomies,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12496_3.txt,tt0109515,Cyber Tracker,0,1,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11276_4.txt,tt0308644,Finding Neverland,0,3,6,0,0,1,0,4,0,0,0,1
./aclImdb/test/neg/959_4.txt,tt0094933,D.O.A.,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7306_1.txt,tt0102804,The Roller Blade Seven,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/5833_1.txt,tt0284260,Lethal Target,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/6320_2.txt,tt0066563,Where's Poppa?,5,12,3,2,2,9,1,2,1,1,7,2
./aclImdb/test/neg/10374_3.txt,tt0455953,Gay Sex in the 70s,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1408_3.txt,tt0483726,Man of the Year,2,2,0,1,0,2,0,0,0,0,1,0
./aclImdb/test/neg/5035_1.txt,tt0118030,Under the Lighthouse Dancing,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/11233_4.txt,tt0096794,Always,1,0,0,0,1,0,0,0,0,1,0,0
./aclImdb/test/neg/2639_4.txt,tt0167284,Milo,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5876_1.txt,tt0113376,Ice Cream Man,0,2,0,0,0,0,1,0,0,0,1,0
./aclImdb/test/neg/7343_1.txt,tt0285446,Batman: Vengeance,0,0,3,0,0,0,0,2,1,0,0,2
./aclImdb/test/neg/672_4.txt,tt0046949,The Egyptian,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1325_3.txt,tt0108211,Stalingrad,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3053_3.txt,tt0093624,Night of the Demons,0,0,2,0,0,0,0,2,0,0,0,0
./aclImdb/test/neg/3482_3.txt,tt0093648,North Shore,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/1360_3.txt,tt0301976,The United States of Leland,0,1,1,0,0,0,1,0,0,0,0,0
./aclImdb/test/neg/2912_4.txt,tt0034973,Let's Get Tough!,0,1,3,0,0,1,0,2,0,0,1,2
./aclImdb/test/neg/6670_3.txt,tt0065205,What's Good for the Goose,1,2,1,1,0,2,0,1,0,1,0,0
./aclImdb/test/neg/48_4.txt,tt0037620,The Crime Doctor's Courage,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/11296_1.txt,tt0212985,Hannibal,0,2,0,0,0,1,1,0,0,0,1,0
./aclImdb/test/neg/11661_2.txt,tt0233422,Chachi 420,0,2,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/2810_3.txt,tt0114086,Beyond the Clouds,0,0,4,0,0,0,0,3,1,0,0,1
./aclImdb/test/neg/4718_1.txt,tt0408830,Half-Caste,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9687_1.txt,tt0168355,Noah's Ark,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3957_4.txt,tt0441796,Stay Alive,2,3,8,2,0,1,2,5,1,2,1,3
./aclImdb/test/neg/6772_4.txt,tt0471988,Breaking Bonaduce,0,7,2,0,0,1,5,1,1,0,3,1
./aclImdb/test/neg/5994_3.txt,tt0127282,Shrieker,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3580_4.txt,tt0217978,'R Xmas,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9213_1.txt,tt0353990,Title Not Found,0,4,1,0,0,4,0,1,0,0,1,0
./aclImdb/test/neg/10296_1.txt,tt0409345,Surveillance,1,0,1,0,0,0,0,0,1,0,0,1
./aclImdb/test/neg/770_3.txt,tt0253700,Sideshow,0,1,0,0,0,0,1,0,0,0,0,0
./aclImdb/test/neg/2761_4.txt,tt0078341,Summer of My German Soldier,13,5,14,5,4,1,1,6,2,5,1,10
./aclImdb/test/neg/3626_3.txt,tt0415463,Zoey 101,5,1,0,3,2,0,1,0,0,2,0,0
./aclImdb/test/neg/10014_2.txt,tt0085540,The Final Executioner,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/10857_2.txt,tt0411475,Hell Ride,0,0,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/5128_1.txt,tt0085549,Flashdance,5,0,2,5,0,0,0,2,0,4,0,2
./aclImdb/test/neg/7142_4.txt,tt0433386,The Grudge 2,1,0,2,0,1,0,0,2,0,0,0,0
./aclImdb/test/neg/10051_2.txt,tt0158887,Title Not Found,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10812_2.txt,tt0403424,Title Not Found,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7491_3.txt,tt0800026,Fatal Contact: Bird Flu in America,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1885_4.txt,tt0037793,House of Dracula,0,0,3,0,0,0,0,2,1,0,0,1
./aclImdb/test/neg/9423_1.txt,tt0117688,Solo,0,2,0,0,0,1,0,0,0,0,0,0
./aclImdb/test/neg/1417_4.txt,tt0483726,Man of the Year,0,1,0,0,0,1,0,0,0,0,0,0
./aclImdb/test/neg/7040_3.txt,tt0171698,Rites of Passage,0,4,8,0,0,2,1,4,1,0,4,2
./aclImdb/test/neg/3761_4.txt,tt0042897,Rocketship X-M,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/6593_4.txt,tt0411377,Man in the Mirror: The Michael Jackson Story,1,4,3,1,0,2,1,2,0,1,1,1
./aclImdb/test/neg/9466_1.txt,tt0069811,The Body Shop,0,3,0,0,0,3,0,0,0,0,2,0
./aclImdb/test/neg/10032_1.txt,tt0433341,Bell Witch Haunting,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/4128_1.txt,tt0377309,Survival Island,1,1,0,1,0,0,0,0,0,0,1,0
./aclImdb/test/neg/105_3.txt,tt0069994,Don't Look in the Basement,1,0,0,1,0,0,0,0,0,1,0,0
./aclImdb/test/neg/10871_1.txt,tt0411475,Hell Ride,0,2,4,0,0,2,0,4,0,0,2,4
./aclImdb/test/neg/8405_2.txt,tt0074815,Look What's Happened to Rosemary's Baby,0,2,0,0,0,1,1,0,0,0,2,0
./aclImdb/test/neg/11480_2.txt,tt0168449,The Adventures of Sebastian Cole,0,5,1,0,0,1,3,0,1,0,1,0
./aclImdb/test/neg/10403_4.txt,tt0045758,Fear and Desire,0,2,0,0,0,2,0,0,0,0,1,0
./aclImdb/test/neg/882_2.txt,tt0956038,Nights in Rodanthe,5,7,2,2,2,3,4,2,0,1,3,2
./aclImdb/test/neg/12469_1.txt,tt0203975,Tart,1,2,2,0,0,2,0,1,1,0,0,2
./aclImdb/test/neg/6573_1.txt,tt0098382,Star Trek V: The Final Frontier,2,3,0,0,2,2,1,0,0,0,2,0
./aclImdb/test/neg/3315_1.txt,tt0216741,Erkan & Stefan,0,0,4,0,0,0,0,0,0,0,0,2
./aclImdb/test/neg/410_2.txt,tt0808151,Angels & Demons,3,0,17,0,0,0,0,17,0,0,0,1
./aclImdb/test/neg/9057_4.txt,tt0104691,The Last of the Mohicans,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11501_3.txt,tt0465342,"Naturally, Sadie",0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/3350_1.txt,tt0086050,One Dark Night,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/6536_1.txt,tt0436689,The Puffy Chair,0,0,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/8916_3.txt,tt0431114,Today You Die,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11739_2.txt,tt0155975,Psycho,1,1,2,0,1,1,0,2,0,1,0,0
./aclImdb/test/neg/5889_3.txt,tt0390022,Friday Night Lights,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2333_2.txt,tt0166924,Mulholland Dr.,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9012_4.txt,tt0051993,Night of the Blood Beast,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/9953_3.txt,tt0035009,The Mad Monster,2,7,0,0,0,4,2,0,0,0,5,0
./aclImdb/test/neg/6510_2.txt,tt0116421,The Glimmer Man,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8057_4.txt,tt0480048,Vacationland,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/473_1.txt,tt0384312,Title Not Found,0,2,1,0,0,1,0,1,0,0,2,0
./aclImdb/test/neg/10544_3.txt,tt0098503,The Toxic Avenger Part II,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5605_1.txt,tt0338470,Sumuru,0,1,1,0,0,0,1,1,0,0,0,1
./aclImdb/test/neg/2315_1.txt,tt0044762,Jack and the Beanstalk,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9328_2.txt,tt0449086,Dominion,0,0,2,0,0,0,0,2,0,0,0,2
./aclImdb/test/neg/10739_2.txt,tt0643105,Homecoming,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2781_1.txt,tt0411265,Dark Harvest,0,0,2,0,0,0,0,2,0,0,0,2
./aclImdb/test/neg/5291_1.txt,tt0469899,Dr. Chopper,0,1,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8012_4.txt,tt0040694,The Pirate,0,0,5,0,0,0,0,3,0,0,0,2
./aclImdb/test/neg/9155_3.txt,tt0955298,The Memory Keeper's Daughter,2,0,0,1,1,0,0,0,0,0,0,0
./aclImdb/test/neg/7536_1.txt,tt0246875,Purely Belter,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8722_1.txt,tt0142032,Dune,0,1,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/1280_3.txt,tt0387714,All Grown Up!,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/6341_3.txt,tt0086508,Uncommon Valor,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/859_1.txt,tt0109180,Avalanche,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9741_2.txt,tt0117768,The Stupids,1,2,1,1,0,1,0,0,1,0,1,1
./aclImdb/test/neg/11376_1.txt,tt0235412,Gaudi Afternoon,1,0,0,0,1,0,0,0,0,1,0,0
./aclImdb/test/neg/8767_1.txt,tt0339079,Gone,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2739_1.txt,tt0437152,Descent,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/3562_3.txt,tt0762068,Addison's Wall,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/4933_4.txt,tt0880648,Shuttle,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2527_3.txt,tt0096321,Twister,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/7341_3.txt,tt0063184,Killers Three,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8741_2.txt,tt0097074,Cohen and Tate,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/4170_4.txt,tt0345061,Code 46,1,0,2,1,0,0,0,1,0,1,0,0
./aclImdb/test/neg/7179_2.txt,tt0119249,Commander Hamilton,1,0,0,1,0,0,0,0,0,1,0,0
./aclImdb/test/neg/690_3.txt,tt0031536,King of the Underworld,2,7,0,2,0,4,1,0,0,1,5,0
./aclImdb/test/neg/1898_1.txt,tt0098383,Staying Together,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7790_3.txt,tt0041134,The Astonished Heart,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/11781_2.txt,tt0090968,Dr. Otto and the Riddle of the Gloom Beam,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10333_1.txt,tt0093142,Hangmen,1,0,0,1,0,0,0,0,0,1,0,0
./aclImdb/test/neg/4229_1.txt,tt0197569,L'humanité,0,1,1,0,0,0,1,1,0,0,0,1
./aclImdb/test/neg/9767_1.txt,tt0315431,Constellation,0,11,5,0,0,2,4,4,1,0,3,4
./aclImdb/test/neg/6692_4.txt,tt0034236,The Strawberry Blonde,1,0,0,1,0,0,0,0,0,1,0,0
./aclImdb/test/neg/7611_2.txt,tt0427312,Grizzly Man,0,2,1,0,0,1,1,0,1,0,1,0
./aclImdb/test/neg/8211_3.txt,tt0042423,The Dungeon of Harrow,12,1,1,5,0,0,0,0,0,4,0,0
./aclImdb/test/neg/2834_2.txt,tt0167350,Progeny,1,0,0,1,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12474_4.txt,tt0441909,Volver,4,0,4,2,2,0,0,1,3,3,0,2
./aclImdb/test/neg/3014_1.txt,tt0839004,Keys to the VIP,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4504_1.txt,tt0077524,The Evil,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3857_1.txt,tt0119887,The Pest,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/10396_4.txt,tt0379473,Ringers: Lord of the Fans,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/9313_4.txt,tt0388779,Blood of the Beast,3,3,2,2,0,2,1,2,0,1,2,0
./aclImdb/test/neg/4190_1.txt,tt0451109,Dark Harvest II: The Maize,0,37,7,0,0,17,6,7,0,0,21,3
./aclImdb/test/neg/2871_2.txt,tt0298656,Haggard,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/754_2.txt,tt0091649,Northanger Abbey,0,2,0,0,0,0,1,0,0,0,1,0
./aclImdb/test/neg/3480_1.txt,tt0198913,Plankton,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12431_4.txt,tt0413466,Wassup Rockers,0,2,0,0,0,1,0,0,0,0,0,0
./aclImdb/test/neg/6637_1.txt,tt0118836,Chairman of the Board,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3812_1.txt,tt0422401,Hatchet,0,1,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4541_1.txt,tt0275405,The Hole,0,0,0,0,0,0,0,0,0,0,0,0
